student_id,grade,subject,score,study_hours_per_day,attendance_percentage,passed,grade_letter
STU0276,Grade_11,English,94.5,4.7,77.2,True,A
STU0276,Grade_11,History,95.2,4.7,77.2,True,A
STU0276,Grade_11,Computer_Science,,4.7,77.2,True,A
STU0277,Grade_11,Math,58.3,1.2,60.9,True,C
STU0277,Grade_11,Science,55.9,1.2,60.9,True,C
STU0277,Grade_11,English,66.7,1.2,60.9,True,B
STU0277,Grade_11,History,69.3,1.2,60.9,True,B
STU0277,Grade_11,Computer_Science,60.6,1.2,60.9,True,C
STU0278,Grade_12,Math,69.0,1.3,80.1,True,B
STU0278,Grade_12,Science,73.7,1.3,80.1,True,B
STU0278,Grade_12,English,76.0,1.3,80.1,True,B
STU0278,Grade_12,History,86.2,1.3,80.1,True,A
STU0278,Grade_12,Computer_Science,68.7,1.3,80.1,True,B
STU0279,Grade_9,Math,78.6,7.1,96.3,True,B
STU0279,Grade_9,Science,75.1,7.1,96.3,True,B
STU0279,Grade_9,English,93.2,7.1,96.3,True,A
STU0279,Grade_9,History,94.3,7.1,96.3,True,A
STU0279,Grade_9,Computer_Science,78.3,7.1,96.3,True,B
STU0280,Grade_11,Math,62.3,3.0,62.9,True,C
STU0280,Grade_11,Science,63.3,3.0,62.9,True,C
STU0280,Grade_11,English,67.4,3.0,62.9,True,B
STU0280,Grade_11,History,74.1,3.0,62.9,True,B
STU0280,Grade_11,Computer_Science,67.0,3.0,62.9,True,B
STU0281,Grade_11,Math,89.8,5.6,83.1,True,A
STU0281,Grade_11,Science,79.8,5.6,83.1,True,B
STU0281,Grade_11,English,95.0,5.6,83.1,True,A
STU0281,Grade_11,History,97.7,5.6,83.1,True,A
STU0281,Grade_11,Computer_Science,89.8,5.6,83.1,True,A
STU0282,Grade_11,Math,72.0,3.6,62.1,True,B
STU0282,Grade_11,Science,79.3,3.6,62.1,True,B
STU0282,Grade_11,English,73.5,3.6,62.1,True,B
STU0282,Grade_11,History,80.9,3.6,62.1,True,A
STU0282,Grade_11,Computer_Science,70.0,3.6,62.1,True,B
STU0283,Grade_9,Math,60.5,3.3,95.2,True,C
STU0283,Grade_9,Science,68.8,3.3,95.2,True,B
STU0283,Grade_9,English,77.5,3.3,95.2,True,B
STU0283,Grade_9,History,80.7,3.3,95.2,True,A
STU0283,Grade_9,Computer_Science,64.1,3.3,95.2,True,C
STU0284,Grade_11,Math,68.9,4.9,79.8,True,B
STU0284,Grade_11,Science,73.1,4.9,79.8,True,B
STU0284,Grade_11,English,80.0,4.9,79.8,True,A
STU0284,Grade_11,History,81.9,4.9,79.8,True,A
STU0284,Grade_11,Computer_Science,74.2,4.9,79.8,True,B
STU0285,Grade_10,Math,68.2,5.2,67.1,True,B
STU0285,Grade_10,Science,82.7,5.2,67.1,True,A
STU0285,Grade_10,English,83.8,5.2,67.1,True,A
STU0285,Grade_10,History,88.3,5.2,67.1,True,A
STU0285,Grade_10,Computer_Science,78.1,5.2,67.1,True,B
STU0286,Grade_9,Math,66.2,5.3,63.5,True,B
STU0286,Grade_9,Science,73.3,5.3,63.5,True,B
STU0286,Grade_9,English,85.4,5.3,63.5,True,A
STU0286,Grade_9,History,88.0,5.3,63.5,True,A
STU0286,Grade_9,Computer_Science,85.9,5.3,63.5,True,A
STU0287,Grade_10,Math,92.5,6.7,74.0,True,A
STU0287,Grade_10,Science,97.3,6.7,74.0,True,A
STU0287,Grade_10,English,100.0,6.7,74.0,True,A
STU0287,Grade_10,History,100.0,6.7,74.0,True,A
STU0287,Grade_10,Computer_Science,92.1,6.7,74.0,True,A
STU0288,Grade_11,Math,81.4,7.5,76.3,True,A
STU0288,Grade_11,Science,74.1,7.5,76.3,True,B
STU0288,Grade_11,English,92.5,7.5,76.3,True,A
STU0288,Grade_11,History,95.6,7.5,76.3,True,A
STU0288,Grade_11,Computer_Science,83.2,7.5,76.3,True,A
STU0289,Grade_9,Math,60.7,2.4,79.8,True,C
STU0289,Grade_9,Science,66.6,2.4,79.8,True,B
STU0289,Grade_9,English,65.6,2.4,79.8,True,B
STU0289,Grade_9,History,65.2,2.4,79.8,True,B
STU0289,Grade_9,Computer_Science,67.2,2.4,79.8,True,B
STU0290,Grade_11,Math,71.8,3.7,90.0,True,B
STU0290,Grade_11,Science,73.7,3.7,90.0,True,B
STU0290,Grade_11,English,87.1,3.7,90.0,True,A
STU0290,Grade_11,History,89.6,3.7,90.0,True,A
STU0290,Grade_11,Computer_Science,83.9,3.7,90.0,True,A
STU0291,Grade_11,Math,64.6,4.3,61.5,True,C
STU0291,Grade_11,Science,73.5,4.3,61.5,True,B
STU0291,Grade_11,English,,4.3,61.5,True,B
STU0291,Grade_11,History,84.4,4.3,61.5,True,A
STU0291,Grade_11,Computer_Science,62.4,4.3,61.5,True,C
STU0292,Grade_10,Math,76.5,4.9,75.0,True,B
STU0292,Grade_10,Science,82.4,4.9,75.0,True,A
STU0292,Grade_10,English,94.8,4.9,75.0,True,A
STU0292,Grade_10,History,84.1,4.9,75.0,True,A
STU0292,Grade_10,Computer_Science,77.5,4.9,75.0,True,B
STU0293,Grade_11,Math,63.4,6.6,62.6,True,C
STU0293,Grade_11,Science,70.6,6.6,62.6,True,B
STU0293,Grade_11,English,81.8,6.6,62.6,True,A
STU0293,Grade_11,History,80.8,6.6,62.6,True,A
STU0293,Grade_11,Computer_Science,79.7,6.6,62.6,True,B
STU0294,Grade_11,Math,,6.9,74.4,True,B
STU0294,Grade_11,Science,75.4,6.9,74.4,True,B
STU0294,Grade_11,English,84.0,6.9,74.4,True,A
STU0294,Grade_11,History,89.6,6.9,74.4,True,A
STU0294,Grade_11,Computer_Science,85.6,6.9,74.4,True,A
STU0295,Grade_10,Math,77.1,5.9,79.1,True,B
STU0295,Grade_10,Science,83.4,5.9,79.1,True,A
STU0295,Grade_10,English,82.3,5.9,79.1,True,A
STU0295,Grade_10,History,87.9,5.9,79.1,True,A
STU0295,Grade_10,Computer_Science,83.4,5.9,79.1,True,A
STU0296,Grade_12,Math,63.1,6.1,67.0,True,C
STU0296,Grade_12,Science,73.6,6.1,67.0,True,B
STU0296,Grade_12,English,78.6,6.1,67.0,True,B
STU0296,Grade_12,History,86.0,6.1,67.0,True,A
STU0296,Grade_12,Computer_Science,75.9,6.1,67.0,True,B
STU0297,Grade_10,Math,85.9,6.3,95.4,True,A
STU0297,Grade_10,Science,97.7,6.3,95.4,True,A
STU0297,Grade_10,English,100.0,6.3,95.4,True,A
STU0297,Grade_10,History,100.0,6.3,95.4,True,A
STU0297,Grade_10,Computer_Science,100.0,6.3,95.4,True,A
STU0298,Grade_11,Math,61.9,2.3,71.8,True,C
STU0298,Grade_11,Science,52.1,2.3,71.8,True,C
STU0298,Grade_11,English,62.6,2.3,71.8,True,C
STU0298,Grade_11,History,68.0,2.3,71.8,True,B
STU0298,Grade_11,Computer_Science,58.7,2.3,71.8,True,C
STU0299,Grade_12,Math,65.5,5.7,76.4,True,B
STU0299,Grade_12,Science,81.2,5.7,76.4,True,A
STU0299,Grade_12,English,87.1,5.7,76.4,True,A
STU0299,Grade_12,History,,5.7,76.4,True,A
STU0299,Grade_12,Computer_Science,82.7,5.7,76.4,True,A
STU0300,Grade_11,Math,75.4,2.4,77.4,True,B
STU0300,Grade_11,Science,68.9,2.4,77.4,True,B
STU0300,Grade_11,English,73.5,2.4,77.4,True,B
STU0300,Grade_11,History,88.1,2.4,77.4,True,A
STU0300,Grade_11,Computer_Science,75.9,2.4,77.4,True,B
STU0301,Grade_9,Math,61.5,4.0,87.6,True,C
STU0301,Grade_9,Science,71.4,4.0,87.6,True,B
STU0301,Grade_9,English,72.4,4.0,87.6,True,B
STU0301,Grade_9,History,80.9,4.0,87.6,True,A
STU0301,Grade_9,Computer_Science,73.9,4.0,87.6,True,B
STU0302,Grade_12,Math,83.6,8.0,73.3,True,A
STU0302,Grade_12,Science,83.9,8.0,73.3,True,A
STU0302,Grade_12,English,100.0,8.0,73.3,True,A
STU0302,Grade_12,History,100.0,8.0,73.3,True,A
STU0302,Grade_12,Computer_Science,92.0,8.0,73.3,True,A
STU0303,Grade_9,Math,85.3,6.0,67.6,True,A
STU0303,Grade_9,Science,92.6,6.0,67.6,True,A
STU0303,Grade_9,English,98.1,6.0,67.6,True,A
STU0303,Grade_9,History,100.0,6.0,67.6,True,A
STU0303,Grade_9,Computer_Science,91.5,6.0,67.6,True,A
STU0304,Grade_9,Math,68.0,2.6,68.2,True,B
STU0304,Grade_9,Science,67.7,2.6,68.2,True,B
STU0304,Grade_9,English,67.7,2.6,68.2,True,B
STU0304,Grade_9,History,80.6,2.6,68.2,True,A
STU0304,Grade_9,Computer_Science,70.3,2.6,68.2,True,B
STU0305,Grade_10,Math,66.5,3.4,61.2,True,B
STU0305,Grade_10,Science,65.1,3.4,61.2,True,B
STU0305,Grade_10,English,63.4,3.4,61.2,True,C
STU0305,Grade_10,History,74.0,3.4,61.2,True,B
STU0305,Grade_10,Computer_Science,74.1,3.4,61.2,True,B
STU0306,Grade_10,Math,84.8,7.6,62.5,True,A
STU0306,Grade_10,Science,81.0,7.6,62.5,True,A
STU0306,Grade_10,English,92.9,7.6,62.5,True,A
STU0306,Grade_10,History,93.6,7.6,62.5,True,A
STU0306,Grade_10,Computer_Science,94.3,7.6,62.5,True,A
STU0307,Grade_9,Math,80.6,7.4,78.7,True,A
STU0307,Grade_9,Science,96.5,7.4,78.7,True,A
STU0307,Grade_9,English,99.7,7.4,78.7,True,A
STU0307,Grade_9,History,100.0,7.4,78.7,True,A
STU0307,Grade_9,Computer_Science,92.3,7.4,78.7,True,A
STU0308,Grade_10,Math,73.1,5.6,73.8,True,B
STU0308,Grade_10,Science,73.3,5.6,73.8,True,B
STU0308,Grade_10,English,83.4,5.6,73.8,True,A
STU0308,Grade_10,History,92.8,5.6,73.8,True,A
STU0308,Grade_10,Computer_Science,77.5,5.6,73.8,True,B
STU0309,Grade_11,Math,69.9,4.9,77.9,True,B
STU0309,Grade_11,Science,79.2,4.9,77.9,True,B
STU0309,Grade_11,English,77.6,4.9,77.9,True,B
STU0309,Grade_11,History,90.2,4.9,77.9,True,A
STU0309,Grade_11,Computer_Science,80.9,4.9,77.9,True,A
STU0310,Grade_9,Math,93.0,7.6,60.8,True,A
STU0310,Grade_9,Science,96.8,7.6,60.8,True,A
STU0310,Grade_9,English,92.0,7.6,60.8,True,A
STU0310,Grade_9,History,100.0,7.6,60.8,True,A
STU0310,Grade_9,Computer_Science,98.0,7.6,60.8,True,A
STU0311,Grade_11,Math,81.0,5.2,89.5,True,A
STU0311,Grade_11,Science,78.6,5.2,89.5,True,B
STU0311,Grade_11,English,97.7,5.2,89.5,True,A
STU0311,Grade_11,History,97.2,5.2,89.5,True,A
STU0311,Grade_11,Computer_Science,81.9,5.2,89.5,True,A
STU0312,Grade_12,Math,63.4,1.8,95.9,True,C
STU0312,Grade_12,Science,72.2,1.8,95.9,True,B
STU0312,Grade_12,English,73.9,1.8,95.9,True,B
STU0312,Grade_12,History,83.3,1.8,95.9,True,A
STU0312,Grade_12,Computer_Science,66.5,1.8,95.9,True,B
STU0313,Grade_10,Math,74.6,5.5,70.7,True,B
STU0313,Grade_10,Science,90.2,5.5,70.7,True,A
STU0313,Grade_10,English,87.2,5.5,70.7,True,A
STU0313,Grade_10,History,100.0,5.5,70.7,True,A
STU0313,Grade_10,Computer_Science,84.1,5.5,70.7,True,A
STU0314,Grade_10,Math,58.2,3.3,74.0,True,C
STU0314,Grade_10,Science,70.2,3.3,74.0,True,B
STU0314,Grade_10,English,78.4,3.3,74.0,True,B
STU0314,Grade_10,History,78.6,3.3,74.0,True,B
STU0314,Grade_10,Computer_Science,70.5,3.3,74.0,True,B
STU0315,Grade_12,Math,71.2,5.6,72.5,True,B
STU0315,Grade_12,Science,,5.6,72.5,True,B
STU0315,Grade_12,English,72.4,5.6,72.5,True,B
STU0315,Grade_12,History,82.4,5.6,72.5,True,A
STU0315,Grade_12,Computer_Science,67.9,5.6,72.5,True,B
STU0316,Grade_12,Math,76.1,5.7,87.1,True,B
STU0316,Grade_12,Science,79.9,5.7,87.1,True,B
STU0316,Grade_12,English,81.8,5.7,87.1,True,A
STU0316,Grade_12,History,97.8,5.7,87.1,True,A
STU0316,Grade_12,Computer_Science,78.1,5.7,87.1,True,B
STU0317,Grade_12,Math,88.0,7.0,99.5,True,A
STU0317,Grade_12,Science,93.9,7.0,99.5,True,A
STU0317,Grade_12,English,100.0,7.0,99.5,True,A
STU0317,Grade_12,History,100.0,7.0,99.5,True,A
STU0317,Grade_12,Computer_Science,100.0,7.0,99.5,True,A
STU0318,Grade_11,Math,62.4,1.6,72.6,True,C
STU0318,Grade_11,Science,64.6,1.6,72.6,True,C
STU0318,Grade_11,English,68.8,1.6,72.6,True,B
STU0318,Grade_11,History,78.0,1.6,72.6,True,B
STU0318,Grade_11,Computer_Science,61.6,1.6,72.6,True,C
STU0319,Grade_9,Math,71.8,4.0,74.2,True,B
STU0319,Grade_9,Science,68.8,4.0,74.2,True,B
STU0319,Grade_9,English,71.2,4.0,74.2,True,B
STU0319,Grade_9,History,77.2,4.0,74.2,True,B
STU0319,Grade_9,Computer_Science,79.1,4.0,74.2,True,B
STU0320,Grade_9,Math,64.3,3.0,83.3,True,C
STU0320,Grade_9,Science,79.4,3.0,83.3,True,B
STU0320,Grade_9,English,83.1,3.0,83.3,True,A
STU0320,Grade_9,History,87.9,3.0,83.3,True,A
STU0320,Grade_9,Computer_Science,74.0,3.0,83.3,True,B
STU0321,Grade_9,Math,54.5,2.2,83.4,True,C
STU0321,Grade_9,Science,56.2,2.2,83.4,True,C
STU0321,Grade_9,English,62.1,2.2,83.4,True,C
STU0321,Grade_9,History,66.1,2.2,83.4,True,B
STU0321,Grade_9,Computer_Science,61.8,2.2,83.4,True,C
STU0322,Grade_10,Math,63.9,1.2,79.8,True,C
STU0322,Grade_10,Science,68.8,1.2,79.8,True,B
STU0322,Grade_10,English,70.7,1.2,79.8,True,B
STU0322,Grade_10,History,65.5,1.2,79.8,True,B
STU0322,Grade_10,Computer_Science,59.1,1.2,79.8,True,C
STU0323,Grade_11,Math,69.3,6.2,83.5,True,B
STU0323,Grade_11,Science,73.4,6.2,83.5,True,B
STU0323,Grade_11,English,83.8,6.2,83.5,True,A
STU0323,Grade_11,History,88.7,6.2,83.5,True,A
STU0323,Grade_11,Computer_Science,74.4,6.2,83.5,True,B
STU0324,Grade_11,Math,83.2,6.4,66.0,True,A
STU0324,Grade_11,Science,97.1,6.4,66.0,True,A
STU0324,Grade_11,English,100.0,6.4,66.0,True,A
STU0324,Grade_11,History,97.4,6.4,66.0,True,A
STU0324,Grade_11,Computer_Science,100.0,6.4,66.0,True,A
STU0325,Grade_10,Math,74.8,6.4,61.5,True,B
STU0325,Grade_10,Science,84.9,6.4,61.5,True,A
STU0325,Grade_10,English,100.0,6.4,61.5,True,A
STU0325,Grade_10,History,94.0,6.4,61.5,True,A
STU0325,Grade_10,Computer_Science,99.6,6.4,61.5,True,A
STU0326,Grade_11,Math,85.0,4.0,90.4,True,A
STU0326,Grade_11,Science,87.7,4.0,90.4,True,A
STU0326,Grade_11,English,89.1,4.0,90.4,True,A
STU0326,Grade_11,History,95.8,4.0,90.4,True,A
STU0326,Grade_11,Computer_Science,95.2,4.0,90.4,True,A
STU0327,Grade_11,Math,86.5,6.8,83.5,True,A
STU0327,Grade_11,Science,92.6,6.8,83.5,True,A
STU0327,Grade_11,English,100.0,6.8,83.5,True,A
STU0327,Grade_11,History,100.0,6.8,83.5,True,A
STU0327,Grade_11,Computer_Science,93.9,6.8,83.5,True,A
STU0328,Grade_12,Math,80.7,6.5,86.5,True,A
STU0328,Grade_12,Science,79.2,6.5,86.5,True,B
STU0328,Grade_12,English,87.5,6.5,86.5,True,A
STU0328,Grade_12,History,93.3,6.5,86.5,True,A
STU0328,Grade_12,Computer_Science,86.3,6.5,86.5,True,A
STU0329,Grade_9,Math,68.0,7.1,64.9,True,B
STU0329,Grade_9,Science,77.3,7.1,64.9,True,B
STU0329,Grade_9,English,77.8,7.1,64.9,True,B
STU0329,Grade_9,History,97.0,7.1,64.9,True,A
STU0329,Grade_9,Computer_Science,82.7,7.1,64.9,True,A
STU0330,Grade_10,Math,81.5,6.3,77.8,True,A
STU0330,Grade_10,Science,87.3,6.3,77.8,True,A
STU0330,Grade_10,English,92.7,6.3,77.8,True,A
STU0330,Grade_10,History,100.0,6.3,77.8,True,A
STU0330,Grade_10,Computer_Science,84.7,6.3,77.8,True,A
STU0331,Grade_9,Math,53.2,1.5,93.2,True,C
STU0331,Grade_9,Science,63.8,1.5,93.2,True,C
STU0331,Grade_9,English,69.4,1.5,93.2,True,B
STU0331,Grade_9,History,64.4,1.5,93.2,True,C
STU0331,Grade_9,Computer_Science,63.6,1.5,93.2,True,C
STU0332,Grade_9,Math,67.3,2.6,60.5,True,B
STU0332,Grade_9,Science,61.2,2.6,60.5,True,C
STU0332,Grade_9,English,74.9,2.6,60.5,True,B
STU0332,Grade_9,History,85.4,2.6,60.5,True,A
STU0332,Grade_9,Computer_Science,71.3,2.6,60.5,True,B
STU0333,Grade_9,Math,96.8,7.1,97.8,True,A
STU0333,Grade_9,Science,100.0,7.1,97.8,True,A
STU0333,Grade_9,English,100.0,7.1,97.8,True,A
STU0333,Grade_9,History,100.0,7.1,97.8,True,A
STU0333,Grade_9,Computer_Science,100.0,7.1,97.8,True,A
STU0334,Grade_9,Math,58.8,2.1,71.0,True,C
STU0334,Grade_9,Science,56.4,2.1,71.0,True,C
STU0334,Grade_9,English,60.1,2.1,71.0,True,C
STU0334,Grade_9,History,74.0,2.1,71.0,True,B
STU0334,Grade_9,Computer_Science,57.9,2.1,71.0,True,C
STU0335,Grade_12,Math,79.4,4.0,87.5,True,B
STU0335,Grade_12,Science,81.8,4.0,87.5,True,A
STU0335,Grade_12,English,88.5,4.0,87.5,True,A
STU0335,Grade_12,History,93.1,4.0,87.5,True,A
STU0335,Grade_12,Computer_Science,77.1,4.0,87.5,True,B
STU0336,Grade_9,Math,66.2,4.3,79.9,True,B
STU0336,Grade_9,Science,75.4,4.3,79.9,True,B
STU0336,Grade_9,English,85.6,4.3,79.9,True,A
STU0336,Grade_9,History,84.9,4.3,79.9,True,A
STU0336,Grade_9,Computer_Science,79.4,4.3,79.9,True,B
STU0337,Grade_11,Math,78.6,7.5,80.5,True,B
STU0337,Grade_11,Science,89.5,7.5,80.5,True,A
STU0337,Grade_11,English,89.9,7.5,80.5,True,A
STU0337,Grade_11,History,100.0,7.5,80.5,True,A
STU0337,Grade_11,Computer_Science,98.6,7.5,80.5,True,A
STU0338,Grade_12,Math,82.4,7.1,91.2,True,A
STU0338,Grade_12,Science,83.5,7.1,91.2,True,A
STU0338,Grade_12,English,81.7,7.1,91.2,True,A
STU0338,Grade_12,History,100.0,7.1,91.2,True,A
STU0338,Grade_12,Computer_Science,90.2,7.1,91.2,True,A
STU0339,Grade_10,Math,68.3,1.7,94.1,True,B
STU0339,Grade_10,Science,64.8,1.7,94.1,True,C
STU0339,Grade_10,English,81.4,1.7,94.1,True,A
STU0339,Grade_10,History,85.4,1.7,94.1,True,A
STU0339,Grade_10,Computer_Science,68.1,1.7,94.1,True,B
STU0340,Grade_10,Math,57.3,1.8,80.7,True,C
STU0340,Grade_10,Science,53.9,1.8,80.7,True,C
STU0340,Grade_10,English,62.6,1.8,80.7,True,C
STU0340,Grade_10,History,57.9,1.8,80.7,True,C
STU0340,Grade_10,Computer_Science,49.9,1.8,80.7,True,D
STU0341,Grade_11,Math,62.8,5.7,69.3,True,C
STU0341,Grade_11,Science,66.9,5.7,69.3,True,B
STU0341,Grade_11,English,73.3,5.7,69.3,True,B
STU0341,Grade_11,History,84.9,5.7,69.3,True,A
STU0341,Grade_11,Computer_Science,70.0,5.7,69.3,True,B
STU0342,Grade_11,Math,63.9,1.8,84.5,True,C
STU0342,Grade_11,Science,66.7,1.8,84.5,True,B
STU0342,Grade_11,English,81.3,1.8,84.5,True,A
STU0342,Grade_11,History,77.6,1.8,84.5,True,B
STU0342,Grade_11,Computer_Science,77.0,1.8,84.5,True,B
STU0343,Grade_12,Math,73.8,5.6,81.0,True,B
STU0343,Grade_12,Science,72.0,5.6,81.0,True,B
STU0343,Grade_12,English,,5.6,81.0,True,A
STU0343,Grade_12,History,85.2,5.6,81.0,True,A
STU0343,Grade_12,Computer_Science,85.3,5.6,81.0,True,A
STU0344,Grade_10,Math,66.0,3.6,88.0,True,B
STU0344,Grade_10,Science,64.9,3.6,88.0,True,C
STU0344,Grade_10,English,73.8,3.6,88.0,True,B
STU0344,Grade_10,History,81.5,3.6,88.0,True,A
STU0344,Grade_10,Computer_Science,80.8,3.6,88.0,True,A
STU0345,Grade_12,Math,56.2,1.3,77.9,True,C
STU0345,Grade_12,Science,54.5,1.3,77.9,True,C
STU0345,Grade_12,English,60.1,1.3,77.9,True,C
STU0345,Grade_12,History,62.1,1.3,77.9,True,C
STU0345,Grade_12,Computer_Science,60.3,1.3,77.9,True,C
STU0346,Grade_12,Math,60.6,4.0,71.8,True,C
STU0346,Grade_12,Science,65.2,4.0,71.8,True,B
STU0346,Grade_12,English,74.2,4.0,71.8,True,B
STU0346,Grade_12,History,81.4,4.0,71.8,True,A
STU0346,Grade_12,Computer_Science,70.1,4.0,71.8,True,B
STU0347,Grade_12,Math,58.1,2.4,72.5,True,C
STU0347,Grade_12,Science,70.9,2.4,72.5,True,B
STU0347,Grade_12,English,70.3,2.4,72.5,True,B
STU0347,Grade_12,History,72.4,2.4,72.5,True,B
STU0347,Grade_12,Computer_Science,70.6,2.4,72.5,True,B
STU0348,Grade_11,Math,67.6,5.8,69.9,True,B
STU0348,Grade_11,Science,76.2,5.8,69.9,True,B
STU0348,Grade_11,English,86.2,5.8,69.9,True,A
STU0348,Grade_11,History,85.6,5.8,69.9,True,A
STU0348,Grade_11,Computer_Science,67.5,5.8,69.9,True,B
STU0349,Grade_9,Math,51.3,1.1,64.3,True,C
STU0349,Grade_9,Science,62.8,1.1,64.3,True,C
STU0349,Grade_9,English,67.4,1.1,64.3,True,B
STU0349,Grade_9,History,65.7,1.1,64.3,True,B
STU0349,Grade_9,Computer_Science,68.6,1.1,64.3,True,B
STU0350,Grade_9,Math,46.6,1.1,72.6,True,D
STU0350,Grade_9,Science,51.9,1.1,72.6,True,C
STU0350,Grade_9,English,68.1,1.1,72.6,True,B
STU0350,Grade_9,History,64.0,1.1,72.6,True,C
STU0350,Grade_9,Computer_Science,59.3,1.1,72.6,True,C
STU0351,Grade_10,Math,70.0,7.1,82.6,True,B
STU0351,Grade_10,Science,74.5,7.1,82.6,True,B
STU0351,Grade_10,English,92.7,7.1,82.6,True,A
STU0351,Grade_10,History,94.8,7.1,82.6,True,A
STU0351,Grade_10,Computer_Science,78.9,7.1,82.6,True,B
STU0352,Grade_9,Math,62.3,3.8,69.5,True,C
STU0352,Grade_9,Science,65.2,3.8,69.5,True,B
STU0352,Grade_9,English,74.7,3.8,69.5,True,B
STU0352,Grade_9,History,83.3,3.8,69.5,True,A
STU0352,Grade_9,Computer_Science,67.3,3.8,69.5,True,B
STU0353,Grade_11,Math,58.0,2.2,98.7,True,C
STU0353,Grade_11,Science,,2.2,98.7,True,B
STU0353,Grade_11,English,73.3,2.2,98.7,True,B
STU0353,Grade_11,History,84.7,2.2,98.7,True,A
STU0353,Grade_11,Computer_Science,66.1,2.2,98.7,True,B
STU0354,Grade_10,Math,60.9,2.4,63.7,True,C
STU0354,Grade_10,Science,56.0,2.4,63.7,True,C
STU0354,Grade_10,English,60.0,2.4,63.7,True,C
STU0354,Grade_10,History,67.3,2.4,63.7,True,B
STU0354,Grade_10,Computer_Science,56.4,2.4,63.7,True,C
STU0355,Grade_11,Math,80.8,5.6,74.6,True,A
STU0355,Grade_11,Science,78.2,5.6,74.6,True,B
STU0355,Grade_11,English,90.5,5.6,74.6,True,A
STU0355,Grade_11,History,99.8,5.6,74.6,True,A
STU0355,Grade_11,Computer_Science,92.9,5.6,74.6,True,A
STU0356,Grade_9,Math,90.4,6.5,98.9,True,A
STU0356,Grade_9,Science,85.2,6.5,98.9,True,A
STU0356,Grade_9,English,94.2,6.5,98.9,True,A
STU0356,Grade_9,History,94.3,6.5,98.9,True,A
STU0356,Grade_9,Computer_Science,87.5,6.5,98.9,True,A
STU0357,Grade_12,Math,52.6,3.7,65.8,True,C
STU0357,Grade_12,Science,55.0,3.7,65.8,True,C
STU0357,Grade_12,English,58.2,3.7,65.8,True,C
STU0357,Grade_12,History,68.1,3.7,65.8,True,B
STU0357,Grade_12,Computer_Science,59.4,3.7,65.8,True,C
STU0358,Grade_11,Math,80.0,6.9,83.0,True,A
STU0358,Grade_11,Science,85.0,6.9,83.0,True,A
STU0358,Grade_11,English,81.4,6.9,83.0,True,A
STU0358,Grade_11,History,89.3,6.9,83.0,True,A
STU0358,Grade_11,Computer_Science,80.5,6.9,83.0,True,A
STU0359,Grade_9,Math,79.5,8.0,64.1,True,B
STU0359,Grade_9,Science,77.7,8.0,64.1,True,B
STU0359,Grade_9,English,90.3,8.0,64.1,True,A
STU0359,Grade_9,History,89.4,8.0,64.1,True,A
STU0359,Grade_9,Computer_Science,92.6,8.0,64.1,True,A
STU0360,Grade_10,Math,79.5,4.2,80.3,True,B
STU0360,Grade_10,Science,88.9,4.2,80.3,True,A
STU0360,Grade_10,English,85.0,4.2,80.3,True,A
STU0360,Grade_10,History,98.6,4.2,80.3,True,A
STU0360,Grade_10,Computer_Science,87.8,4.2,80.3,True,A
STU0361,Grade_12,Math,88.5,7.5,98.0,True,A
STU0361,Grade_12,Science,100.0,7.5,98.0,True,A
STU0361,Grade_12,English,100.0,7.5,98.0,True,A
STU0361,Grade_12,History,100.0,7.5,98.0,True,A
STU0361,Grade_12,Computer_Science,100.0,7.5,98.0,True,A
STU0362,Grade_10,Math,69.9,3.5,84.0,True,B
STU0362,Grade_10,Science,76.0,3.5,84.0,True,B
STU0362,Grade_10,English,80.3,3.5,84.0,True,A
STU0362,Grade_10,History,96.1,3.5,84.0,True,A
STU0362,Grade_10,Computer_Science,77.6,3.5,84.0,True,B
STU0363,Grade_10,Math,52.9,2.8,98.7,True,C
STU0363,Grade_10,Science,55.9,2.8,98.7,True,C
STU0363,Grade_10,English,71.0,2.8,98.7,True,B
STU0363,Grade_10,History,76.5,2.8,98.7,True,B
STU0363,Grade_10,Computer_Science,71.1,2.8,98.7,True,B
STU0364,Grade_10,Math,45.9,1.6,63.7,True,D
STU0364,Grade_10,Science,49.8,1.6,63.7,True,D
STU0364,Grade_10,English,55.9,1.6,63.7,True,C
STU0364,Grade_10,History,72.9,1.6,63.7,True,B
STU0364,Grade_10,Computer_Science,56.6,1.6,63.7,True,C
STU0365,Grade_9,Math,54.4,2.2,66.1,True,C
STU0365,Grade_9,Science,49.6,2.2,66.1,True,D
STU0365,Grade_9,English,58.7,2.2,66.1,True,C
STU0365,Grade_9,History,57.8,2.2,66.1,True,C
STU0365,Grade_9,Computer_Science,65.3,2.2,66.1,True,B
STU0366,Grade_12,Math,46.8,2.4,86.7,True,D
STU0366,Grade_12,Science,51.7,2.4,86.7,True,C
STU0366,Grade_12,English,62.9,2.4,86.7,True,C
STU0366,Grade_12,History,67.1,2.4,86.7,True,B
STU0366,Grade_12,Computer_Science,65.7,2.4,86.7,True,B
STU0367,Grade_9,Math,68.9,4.2,98.5,True,B
STU0367,Grade_9,Science,80.4,4.2,98.5,True,A
STU0367,Grade_9,English,78.3,4.2,98.5,True,B
STU0367,Grade_9,History,97.3,4.2,98.5,True,A
STU0367,Grade_9,Computer_Science,88.3,4.2,98.5,True,A
STU0368,Grade_12,Math,71.1,1.6,99.4,True,B
